node_id,attr,value
8392,label,Death in Disguise
8393,label,Death of a Hollow Man
8394,label,Written in Blood (novel)
8395,label,Death in Five Boxes
8396,label,The Judas Window
8397,label,Drop to His Death
8398,label,Saira Shah
8399,label,Death in Paradise (TV series)
8400,label,Death in Summer
8401,label,Death in the Hand
8402,label,Roy Williams (playwright)
8403,label,Death of Jezebel
8404,label,Suddenly at His Residence
8405,label,Death of a Citizen
8406,label,Pageant of Murder
8407,label,Death of a Dude
8408,label,Death of a Macho Man
8409,label,Death of a Train
8410,label,Enemy Unseen (Crofts novel)
8411,label,Silence for the Murderer
8412,label,Nerida Newton
8413,label,Death on the Nile (1978 film)
8414,label,Death on the Set
8415,label,Death on the Way
8416,label,Sudden Death (novel)
8417,label,The Hog's Back Mystery
8418,label,Deathstalker (novel)
8419,label,Simon R. Green
8420,label,Deb Amlen
8421,label,Laguna Pueblo
8422,label,Debbie Dadey
8423,label,Roedean School
8424,label,Deborah Coonts
8425,label,Stephen Coonts
8426,label,Deborah Diesen
8427,label,Deborah Hautzig
8428,label,Deborah Hopkinson
8429,label,Deborah Kimmett
8430,label,Deborah Landau
8431,label,Deborah Yaffe
8432,label,Debra Macleod
8433,label,Dexter Morgan
8434,label,The First Confessor: The Legend of Magda Searus
8435,label,The Narrows (Malfi novel)
8436,label,Deception (novel)
8437,label,Declare
8438,label,Decline and Fall (TV series)
8439,label,Jo Marchant
8440,label,Dede Robertson
8441,label,Deenie
8442,label,Mark Morris (author)
8443,label,Deep River Boys
8444,label,The Merlin Conspiracy
8445,label,Deep Trouble (radio comedy series)
8446,label,Deep Wizardry
8447,label,Tunnels (novel)
8448,label,Deerness
8449,label,Foundation for Defense of Democracies
8450,label,James D. Parriott
8451,label,John Carter of Mars
8452,label,Dejan Stojanović
8453,label,Del Boy
8454,label,Grandad (Only Fools and Horses)
8455,label,List of Only Fools and Horses characters
8456,label,Uncle Albert
8457,label,Delabole
8458,label,Delia Davin
8459,label,Oliver Ellsworth
8460,label,Night's Sorceries
8461,label,Paul Chamberlain
8462,label,Delos W. Lovelace
8463,label,Delta House
8464,label,Demetrios Capetanakis
8465,label,Demolition (1978 film)
8466,label,The Long Trial of Nolan Dugatti
8467,label,Demonstrator (film)
8468,label,Denholm
8469,label,Denis Dutton
8470,label,Denis Gifford
8471,label,"Gualala, California"
8472,label,Denis Mitchison
8473,label,Denis Nayland Smith
8474,label,Denise Desautels
8475,label,Denise Robins
8476,label,Denji Kuroshima
8477,label,Gary Penn
8478,label,Dennis Cooley
8479,label,Dennis Denisoff
8480,label,Dennis Giangreco
8481,label,Orphans (Dennis Kelly play)
8482,label,Dennis King (author)
8483,label,Susan Perly
8484,label,Dennis McKenna
8485,label,Dennis Sanchez
8486,label,Dennis Shere
8487,label,Dennis Tanner
8488,label,Denys Finch Hatton
8489,label,Denys Val Baker
8490,label,Upper Poppleton
8491,label,Denyse Woods
8492,label,Denzil Meyrick
8493,label,Paisley University
8494,label,Lionel Shapiro
8495,label,Dept. of Speculation
8496,label,The Little Vampire (TV series)
8497,label,James Siegel
8498,label,Derecka Purnell
8499,label,Derek Benz
8500,label,"Oxton, North Yorkshire"
8501,label,Derek Hockridge
8502,label,Derek Humphry
8503,label,Derek Jewell
8504,label,Derek Lambert
8505,label,Derek Mahon
8506,label,Derek Owusu
8507,label,That Reminds Me (novel)
8508,label,Derek Patmore
8509,label,"I, Me, Mine"
8510,label,Derek Wheatley
8511,label,Deric Bolton
8512,label,Dermod MacCarthy
8513,label,Kirkus Prize
8514,label,Only When I Laugh (TV series)
8515,label,Gwilym Williams
8516,label,Derrick Wright
8517,label,Derry O'Sullivan
8518,label,Deryni Checkmate
8519,label,Deryni Rising
8520,label,Des Dillon (writer)
8521,label,The Tree Bride
8522,label,Desire Me
8523,label,Desmond (novel)
8524,label,Desmond Devlin
8525,label,Desmond Fennell
8526,label,Desperate Measures (film)
8527,label,Pete McCarthy
8528,label,John-Henry Butterworth
8529,label,Sherley Anne Williams
8530,label,Seth Dickinson
8531,label,Detrick Hughes
8532,label,Deus Le Volt
8533,label,Jon de Burgh Miller
8534,label,Malabar Hill
8535,label,Devi Prasad Bagrodia
8536,label,Medusa (Cussler novel)
8537,label,Devil's Hill (novel)
8538,label,Tiger in the Bush
8539,label,Tangara (novel)
8540,label,Devil of a State
8541,label,Dewi Havhesp
8542,label,Robert Williams (poet)
8544,label,Wendy West
8545,label,Dharma: Decoding the Epics for a Meaningful Life
8546,label,Sítio do Picapau Amarelo (2001 TV series)
8547,label,Diabetes UK
8548,label,Joyce Burditt
8549,label,P. G. Morgan
8550,label,Dial 999 (1938 film)
8551,label,Dial H
8552,label,"Diamond Dogs, Turquoise Days"
8553,label,Diamond Dove (novel)
8554,label,Diana (British TV series)
8555,label,Diana Athill
8556,label,Diana Atkinson
8557,label,Diana Cage
8558,label,Diana E. H. Russell
8559,label,Diana Evans
8560,label,Scientific literature
8561,label,Diana Garcia (poet)
8562,label,Diana Hartog
8563,label,Diana Kennedy
8564,label,J. F. C. Wright
8565,label,Diana McVeagh
8566,label,"Cathedral Road, Cardiff"
8567,label,Diana Morgan (writer)
8568,label,Max Mosley
8569,label,Mitford family
8570,label,Diana Pancioli
8571,label,Mother Love (TV series)
8572,label,Diana Uhlman
8573,label,Fred Uhlman
8574,label,Jessica Daves
8575,label,Dalemark Quartet
8576,label,Diane Awerbuck
8577,label,Diane Chamberlain
8578,label,Diane Keating
8579,label,President's Volunteer Service Award
8580,label,Diane McFarlin
8581,label,Diane Wakoski
8582,label,Diane Wald
8583,label,Diarmuid Johnson
8584,label,Robert Lowell
8585,label,Diary of a Wimpy Kid: The Deep End
8586,label,Diary of a Wimpy Kid (book)
8587,label,Dick King
8588,label,"Dick Mitchison, Baron Mitchison"
8589,label,Murdoch Mitchison
8590,label,Naomi Mitchison
8591,label,Julie Keith
8592,label,Dick Sharples
8593,label,"Dick Spanner, P.I."
8594,label,Tony Barwick
8595,label,Dickens (TV series)
8596,label,Dickon (novel)
8597,label,Thomas Nashe
8598,label,René Girard
8599,label,Diff'rent Strokes
8600,label,Martin Cohan
8601,label,Gideon Raff
8602,label,Digby George Gerahty
8603,label,Dilly Court
8604,label,Dilys Powell
8605,label,Humfry Payne
8606,label,Dilys Rose
8607,label,Dima Tahboub
8608,label,Dionysios Solomos
8609,label,Dimitris Lipertis
8610,label,Dinah Abrahamson
8611,label,Dini Petty
8612,label,Dino Ki Dulhaniya
8613,label,Tom Holland (author)
8614,label,Dinotopia (miniseries)
8615,label,Simon Moore (writer)
8616,label,Nina Boucicault
8617,label,Dipak Bardolikar
8618,label,Diplomat's Folly
8619,label,Dirty Story (novel)
8620,label,The Intercom Conspiracy
8621,label,Disasterpiece Theatre
8622,label,Rising Sun (Crichton novel)
8623,label,Double Phoenix
8624,label,Dishforth
8625,label,Naomi Alderman
8626,label,Dispatches (magazine)
8627,label,Mort Rosenblum
8628,label,Displaced Persons (film)
8629,label,Louis N. Parker
8630,label,Dissident Gardens
8631,label,Distant Replay
8632,label,Dittisham
8633,label,Divina Trace
8634,label,Divine Madness (novel)
8635,label,The Killing (novel)
8636,label,Man vs Beast
8637,label,Division by Zero (story)
8638,label,Liz Tuccillo
8639,label,"Dixie Lee Junction, Tennessee"
8640,label,Jean Dufaux
8641,label,Florian Zeller
8642,label,Laurence Marks (American writer)
8643,label,Doc Savage: His Apocalyptic Life
8644,label,William McIlvanney
8645,label,Doctor Antonio (novel)
8646,label,Dr. Dolittle (1998 film)
8647,label,Doctor Frigo
8648,label,The Levanter
8649,label,Send No More Roses
8650,label,Hjalmar Söderberg
8651,label,Maggie Cassidy
8652,label,Doctor Syn (film)
8653,label,Doctor Therne
8654,label,Doctor Watson and the Darkwater Hall Mystery
8655,label,Doctors (novel)
8656,label,Doctors and Nurses (film)
8657,label,Morris Gleitzman
8658,label,North Hammond
8659,label,Does My Head Look Big in This?
8660,label,Randa Abdel-Fattah
8661,label,Leslie Edgley
8662,label,Dog Wizard
8663,label,Shirley Hughes
8664,label,Someday Angeline
8665,label,Dogsbody (novel)
8666,label,Gary Files
8667,label,Melvin Burgess
8668,label,Taro Achi
8669,label,Dolf Wyllarde
8670,label,Jordan Weiss
8671,label,Dolly Alderton
8672,label,Dolly Darling
8673,label,Dolores (Susann novel)
8674,label,Dolores Gordon-Smith
8675,label,Dolores Hitchens
8676,label,Jude Moraes
8677,label,Domingo Martinez (author)
8678,label,My Heart Is a Drunken Compass
8679,label,Leuchars
8680,label,Dominic Lyne
8681,label,Dominique Dunne
8682,label,Dominion (Sansom novel)
8683,label,Dominique Demers
8684,label,Juggernaut (novel)
8685,label,Don't Drink the Water (TV series)
8686,label,Soul Passing Through Soul
8687,label,Don't Forget the Bacon!
8688,label,Pat Hutchins
8689,label,Don't Go Near the Water (novel)
8690,label,The Pigeon Finds a Hot Dog!
8691,label,The Pigeon Wants a Puppy!
8692,label,Don't Look Behind You
8693,label,Gertrude Atherton
8694,label,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion
8695,label,M. J. Simpson
8696,label,Don't Press Charges and I Won't Sue
8697,label,Don't Tell Alfred
8698,label,Love in a Cold Climate
8699,label,Don't Tell Father
8700,label,Hilary Boyd
8701,label,"Penns Grove, New Jersey"
8702,label,Don Carlos Seitz
8703,label,Don Chambers
8704,label,Don Dickinson
8705,label,Gitta Sereny
8706,label,Don L. Wulffson
8707,label,"Lovington, Illinois"
8708,label,Don Talbot (author)
8709,label,Donaghadee
8710,label,Donald A. Grinde Jr.
8711,label,Donald Adamson
8712,label,Donald Baverstock
8713,label,Gillian Baverstock
8715,label,Donald Campbell (traveller)
8716,label,Samuel Alexander
8717,label,Luella Creighton
8719,label,Donald Heins
8720,label,Donald Henderson (writer)
8721,label,Donald Horne
8722,label,Donald James
8723,label,Donald Keith (author)
8724,label,Donald Lees Reid
8726,label,Rosemarkie
8727,label,J. A. Spender
8728,label,Donald Malcolm
8729,label,Donald Rawe
8730,label,Donald S. Zagoria
8731,label,Donald W. Linebaugh
8732,label,Donald Weber
8733,label,Stranorlar
8734,label,Saturday Supercade
8735,label,Donna-Michelle St. Bernard
8736,label,Donna Barba Higuera
8737,label,Donna Franceschild
8738,label,Donna Lucey
8739,label,Doomed Queen Anne
8740,label,Doomsday Machine (film)
8741,label,Doorways in the Sand
8742,label,Doppelgänger (1969 film)
8743,label,Lidia Yuknavitch
8744,label,Dora Greenwell
8745,label,Henry Nicholas Greenwell
8746,label,Dora Marsden
8747,label,Dora and the Lost City of Gold
8748,label,Dora von Stockert-Meynert
8749,label,Doreen Corkhill
8750,label,Doreen Tovey
8751,label,Doren Robbins
8752,label,Dori Hillestad Butler
8753,label,Doris Dana
8754,label,Doris Langley Moore
8755,label,The Golden Notebook
8756,label,William Goyen
8757,label,Dork Diaries
8758,label,Dorothea Celesia
8759,label,Dorothea Grossman
8760,label,Dorothea Hosie
8761,label,Dorothea Macheiner
8762,label,"Dorothy, Lady Pakington"
8763,label,Dorothy Ann Thrupp
8764,label,"Paddington Green, London"
8765,label,"Savior, Like a Shepherd Lead us"
8766,label,Frederick Thrupp
8767,label,Joseph Francis Thrupp
8768,label,"Terra Bella, California"
8769,label,Dorothy Banks
8770,label,Dorothy Calthorpe
8771,label,Dorothy Cowlin
8772,label,Margaret Penrose
8773,label,Dorothy Dury
8774,label,Dorothy Eagle
8775,label,Dorothy Edwards (children's writer)
8776,label,Dorothy Garlock
8777,label,Dorothy Gurney
8778,label,Finsbury Circus
8780,label,Dorothy Hinshaw Patent
8781,label,Greg Patent
8782,label,Dorothy Kilner
8783,label,Dorothy Koomson
8785,label,Dorothy Mackie Low
8786,label,Dorothy Malone (writer)
8787,label,Dorothy McIlwraith
8788,label,Dorothy Miles
8789,label,Mary Hare School
8790,label,Seashell Trust
8791,label,Dorothy Richardson
8792,label,Dorothy Samuelson-Sandvid
8793,label,Dorothy Seymour Mills
8794,label,Dorothy Una Ratcliffe
8796,label,Dorothy West
8797,label,Dorothy Whipple
8798,label,Dorothy Wilde
8799,label,Dorothy Woodman
8800,label,Dorothy of Oz (book)
8801,label,Dot Allan
8802,label,Douai School
8803,label,Double Act (novel)
8804,label,Double Confession
8805,label,Double Indemnity (novel)
8806,label,Roger Lancelyn Green
8807,label,Double or Quits (1938 film)
8808,label,Feckenham
8809,label,Doug Warhit
8810,label,Doug Weaver (author)
8811,label,Douglas Adams's Guide to The Hitchhiker's Guide to the Galaxy
8812,label,Douglas B. Rasmussen
8813,label,Generation X: Tales for an Accelerated Culture
8814,label,Douglas Durkin
8815,label,Douglas E Krueger
8816,label,Douglas Francis Jerrold
8817,label,Douglas Hopkins
8818,label,Douglas Lochhead
8819,label,Douglas Murray (author)
8820,label,Douglas Smith (writer)
8821,label,"Down, Out & Dangerous"
8822,label,Down Channel
8823,label,Down River (1931 film)
8824,label,Piri Thomas
8825,label,Downhill Racer
8826,label,Downtown 81
8827,label,"North Wilkesboro, North Carolina"
8828,label,Downwardly Mobile
8829,label,Dox (poet)
8830,label,Dr. Caligari (film)
8831,label,Nathaniel Hawthorne
8832,label,Phineas and Ferb the Movie: Candace Against the Universe
8833,label,Dr. Kildare's Crisis
8834,label,Dr. Livesey
8835,label,Dr. Loveless
8836,label,"Warsaw, Kentucky"
8837,label,Dr. Moreau's House of Pain
8838,label,Jack Orman
8839,label,Dracula's Guest
8840,label,Dracula's Guest and Other Weird Stories
8841,label,John Godber
8842,label,Dracula (2006 film)
8843,label,Dracula (Hammer film series)
8844,label,Dracula (Marvel Comics)
8845,label,Dracula (radio drama)
8846,label,Dracula A.D. 1972
8847,label,Dracula Society
8848,label,Dracula – L'amour plus fort que la mort
8849,label,Vivian Vande Velde
8850,label,Goodman Games
8851,label,Dragon (fantasy series)
8852,label,Dragon (magazine)
8853,label,Dragon Boy (novel)
8854,label,Dragon Fire (novel)
8855,label,Humphrey Hawksley
8856,label,Garden of the Purple Dragon
8857,label,Dragon Pearl
8858,label,Dragon Prince
8859,label,The Star Scroll
8860,label,The Last Dragonlord
8861,label,W. H. Davies
8862,label,Dragonfly (Koontz novel)
8863,label,Dragonology: The Complete Book of Dragons
8864,label,Dugald Steer
8865,label,Egyptology: Search for the Tomb of Osiris
8866,label,Drakas!
8867,label,Drakon (novel)
8868,label,Drake of England (play)
8869,label,Drawing Blood
8870,label,Dreadful Tales
8871,label,Dreadnought (book)
8872,label,Dream Park
8873,label,Paul Collins (fantasy writer)
8874,label,Dreaming Is a Private Thing
8875,label,Dreaming in Cuban
8876,label,Dreams in Flower
8877,label,Dreams of Joy
8878,label,Shanghai Girls
8879,label,Sorry (novel)
8880,label,Shadow Games (novel)
8881,label,Graham Joyce
8882,label,Drifters (TV series)
8883,label,Iain Morris
8884,label,Olga Tokarczuk
8885,label,Paul Jennings (Australian author)
8886,label,Driving Miss Daisy
8887,label,Drome (novel)
8888,label,Drowning on Dry Land (play)
8889,label,Drums of Fu Manchu
8890,label,Milton Shulman
8891,label,Dry Bones That Dream
8892,label,Wednesday's Child (novel)
8893,label,Tom Bouman
8894,label,Drylongso (Hamilton book)
8895,label,Scrivener
8896,label,Edward Rutherfurd
8897,label,Duckman
8898,label,Dueños del paraíso
8899,label,Lady Diana Cooper
8900,label,Duff McDonald
8901,label,"Hariot Hamilton-Temple-Blackwood, Marchioness of Dufferin and Ava"
8902,label,"Poole, Dorset"
8903,label,Dula Bhaya Kag
8904,label,Dulcie and Decorum
8905,label,James Allen's Girls' School
8906,label,Dumbleton
8907,label,Dummy (1979 film)
8908,label,Dunbar (novel)
8909,label,Edward St Aubyn
8910,label,Duncan Lunan
8911,label,Thomas Villiers Lister
8912,label,James Jacobs (game designer)
8913,label,Tom Moldvay
8914,label,Eileen Essell
8915,label,The Bailey
8916,label,Duro Ladipo
8917,label,Dust (novel)
8918,label,Robert Paul Weston
8919,label,Dust of Dreams (novel)
8920,label,The Crippled God (novel)
8921,label,Tilton School
